Name,Latent_feature
RID_1001000441_20181108_160255_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.47536334  0.1136945  -0.15433933 ... -0.36529294 -0.13057074
 -0.12182144]"
RID_1001000662_20180723_160037_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.49045932  0.36480874 -0.15328258 ... -0.32606605 -0.2639213
 -0.34095404]"
RID_1001005811_20190910_165757_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.41024566  0.2383526  -0.13994154 ... -0.26319218 -0.063991
 -0.34825882]"
RID_1001004517_20190910_153005_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.41006717  0.30579996 -0.09132112 ... -0.30890453 -0.33317548
 -0.37850198]"
RID_1001001026_20180709_154750_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5652009  -0.14976364 -0.13969865 ... -0.474554   -0.09049742
 -0.01941617]"
RID_1001004476_20190522_165641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.64768445 -0.06690198 -0.15761232 ... -0.41551164 -0.14381698
 -0.27166018]"
RID_1001004007_20190129_161234_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.53864735  0.02771347 -0.18173218 ... -0.21130261 -0.16219462
 -0.08588529]"
RID_1001004476_20190522_165641_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.65781575 -0.24517485 -0.18829635 ... -0.3297596  -0.18921871
 -0.20711753]"
RID_1001005811_20190910_165757_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.5092364   0.14372598 -0.15020385 ... -0.2729328  -0.01414987
 -0.40271577]"
RID_1001000237_20190111_151100_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.72337466  0.03900251 -0.15248676 ... -0.44095087 -0.21201727
 -0.41113397]"
RID_1001000441_20181108_160255_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.53143734  0.23747277 -0.16120954 ... -0.4915291  -0.1247903
 -0.46670035]"
RID_1001000237_20190111_151100_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.60522324 -0.1999644  -0.16412655 ... -0.35624692 -0.28504288
 -0.23967788]"
RID_1001000689_20190917_151024_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.5476652   0.28531182 -0.14517012 ... -0.38043585 -0.05189914
 -0.44852787]"
RID_1001001041_20190605_152102_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.6246158   0.16909358 -0.16241924 ... -0.47948283 -0.07480535
 -0.31832266]"
RID_1001001106_20190814_165605_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.5546626   0.07259223 -0.12999836 ... -0.42007482 -0.15055053
 -0.44346297]"
RID_1001006436_20190117_153355_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.5535997  -0.07348848 -0.14648332 ... -0.27888668 -0.10517979
 -0.27745122]"
RID_1001001146_20180604_140117_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.49498904  0.01950032 -0.1589752  ... -0.55657667 -0.14102636
 -0.49858359]"
RID_1001004476_20190522_165641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.56051993 -0.16391288 -0.16144373 ... -0.3260866  -0.15904568
 -0.14256833]"
RID_1001006436_20190117_153355_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.5928646   0.26678547 -0.19999525 ... -0.4174123  -0.15636651
 -0.4520122 ]"
RID_1001007680_20190306_151718_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.57905394 -0.0176455  -0.19475316 ... -0.28583178 -0.15535976
 -0.38181445]"
RID_1001007670_20190709_154342_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.5676302   0.17461963 -0.1825405  ... -0.3943224  -0.1208331
 -0.45408502]"
RID_1001000257_20191204_170814_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.66785365  0.13024387 -0.17017461 ... -0.56841725 -0.19916096
 -0.5656272 ]"
RID_1001000177_20170803_162003_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.52714056  0.16427435 -0.18916976 ... -0.40074965 -0.14336355
 -0.44758785]"
RID_1001000177_20170803_162003_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.45400637  0.01833722 -0.18000953 ... -0.33718807  0.04666951
 -0.14385672]"
RID_1001000015_20180514_125900_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.5552514   0.15429758 -0.12202755 ... -0.5356364  -0.1799788
 -0.3710442 ]"
RID_1001001046_20181128_132405_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6758014   0.01744671 -0.1583763  ... -0.52790767 -0.17556147
 -0.53880507]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.63961667  0.12152054 -0.20314212 ... -0.50155604 -0.08777549
 -0.38657516]"
RID_1001000237_20190111_151100_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.63245153 -0.11618873 -0.17246787 ... -0.42024678 -0.27747232
 -0.36711982]"
RID_1001000237_20190111_151100_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5912765  -0.26833507 -0.16092494 ... -0.3162152  -0.14376757
 -0.01196379]"
RID_1001007923_20180417_162800_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.659756    0.07734942 -0.13263126 ... -0.32573494 -0.11458232
 -0.42350653]"
RID_1001000001_20181231_155031_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.52920955 -0.0386112  -0.07412663 ... -0.40349013 -0.18171403
 -0.821293  ]"
RID_1001001026_20180709_154750_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.60542715  0.10858469 -0.11695822 ... -0.48277533 -0.09938378
 -0.5764993 ]"
RID_1001000436_20171128_162346_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.6155538   0.07092095 -0.16529194 ... -0.44825017 -0.23703617
 -0.3327559 ]"
RID_1001000237_20190111_151100_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.657527   -0.03326559 -0.17713167 ... -0.45224166 -0.3012864
 -0.44947478]"
RID_1001000237_20190111_151100_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.74084955  0.2233687  -0.14000855 ... -0.5033708  -0.13946137
 -0.5470703 ]"
RID_1001001041_20190605_152102_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.51134515  0.02651236 -0.14768793 ... -0.44834012 -0.13974933
 -0.24780396]"
RID_1001001188_20180226_141751_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.62918663  0.1402996  -0.11262108 ... -0.4557556  -0.11077981
 -0.5393662 ]"
RID_1001000745_20191218_134307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.64342606  0.21060215 -0.12615503 ... -0.3743653  -0.07794262
 -0.35969454]"
RID_1001004476_20190522_165641_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.6317467  -0.25191766 -0.18060237 ... -0.2724335  -0.16674225
 -0.12700275]"
RID_1001007680_20190306_151718_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.7025706  -0.03006654 -0.20387578 ... -0.33175448 -0.16581346
 -0.21327111]"
RID_1001001026_20180709_154750_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.51877636 -0.3599867  -0.13694163 ... -0.54168653 -0.16995446
 -0.2509277 ]"
RID_1001003701_20190924_163410_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.5320606   0.13861695 -0.15613355 ... -0.3877667  -0.0954676
 -0.359382  ]"
RID_1001003701_20190924_163410_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.5729094   0.12575029 -0.10425687 ... -0.40452144 -0.09392311
 -0.45893368]"
RID_1001000394_20190903_160551_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.5114519   0.37698075 -0.12094557 ... -0.4696823  -0.09969185
 -0.39413643]"
RID_1001001069_20181031_161831_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.49487528  0.28490487 -0.14144331 ... -0.24069987  0.01083842
 -0.21183014]"
RID_1001001069_20181031_161831_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.57554317  0.1428221  -0.13890493 ... -0.40921608 -0.14584789
 -0.2869385 ]"
RID_1001001188_20180226_141751_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.62421054  0.1835174  -0.11532039 ... -0.47478852 -0.13207085
 -0.5133254 ]"
RID_1001000716_20191028_162835_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.62265825  0.07043468 -0.19543749 ... -0.49595433 -0.1624516
 -0.31571817]"
RID_1001006436_20190117_153355_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.60813683  0.08603793 -0.16969836 ... -0.33575198 -0.13889965
 -0.31482625]"
RID_1001000662_20180723_160037_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.47787863  0.28794435 -0.11921158 ... -0.2919967  -0.3042028
 -0.35526758]"
RID_1001000149_20180618_154813_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.507846   -0.00374492 -0.13844667 ... -0.32555383 -0.06620694
 -0.16503498]"
RID_1001000745_20191218_134307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.53942114  0.010429   -0.14961082 ... -0.26565456 -0.08402556
 -0.08938809]"
RID_1001004476_20190522_165641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.6039631  -0.02317032 -0.15477507 ... -0.30631027 -0.10674068
 -0.23841536]"
RID_1001000483_20181005_151931_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.6614315   0.1190752  -0.14614213 ... -0.417533   -0.0443262
 -0.41599828]"
RID_1001000695_20180426_154103_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.49263698 -0.24266988 -0.1718507  ... -0.32507005 -0.15411258
  0.03831087]"
RID_1001000237_20190111_151100_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.75646085  0.23687048 -0.12109862 ... -0.4499689  -0.15445012
 -0.51742834]"
RID_1001005811_20190910_165757_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.3412384   0.10772243 -0.08314583 ... -0.21555066 -0.00725136
 -0.271077  ]"
RID_1001000852_20191022_170308_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.377536   -0.0715362  -0.13383602 ... -0.4292616  -0.08566339
 -0.23349951]"
RID_1001000695_20180426_154103_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.58963525 -0.10303452 -0.1743248  ... -0.37221798 -0.17859419
 -0.04185191]"
RID_1001007514_20191016_170643_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.51957285  0.23080932 -0.12491078 ... -0.37589508 -0.16895081
 -0.4770052 ]"
RID_1001000243_20190521_161307_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.5961852  -0.12427866 -0.18211253 ... -0.28533083 -0.04820503
 -0.00921625]"
RID_1001000436_20171128_162346_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.6914754   0.36322874 -0.14382733 ... -0.41138685 -0.14009625
 -0.1219911 ]"
RID_1001007603_20180717_171004_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.6425806   0.2553042  -0.14766292 ... -0.4074199  -0.17344396
 -0.34763727]"
RID_1001004517_20190910_153005_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.4101081   0.44687104 -0.06081532 ... -0.28798684 -0.34644645
 -0.33038288]"
RID_1001000695_20180426_154103_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.6133197   0.49773508 -0.08220197 ... -0.5087863  -0.01460721
 -0.28524074]"
RID_1001005811_20190910_165757_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.6814255   0.39429206 -0.1117678  ... -0.44861418 -0.12296185
 -0.34919038]"
RID_1001004517_20190910_153005_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.29284784  0.09368485 -0.02049728 ... -0.41099742 -0.26451215
 -0.11062902]"
RID_1001001041_20190605_152102_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.6974505   0.20581557 -0.16556671 ... -0.60699224 -0.1395143
 -0.6218398 ]"
RID_1001005372_20190726_163812_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.6579101   0.14322399 -0.21401983 ... -0.50810426 -0.1236482
 -0.15837844]"
RID_1001000984_20190802_161342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.5833721   0.29510868 -0.16776748 ... -0.3862489  -0.0549723
 -0.43438232]"
RID_1001001069_20181031_161831_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.6287981   0.06830561 -0.1799136  ... -0.33987564 -0.10696305
 -0.26695192]"
RID_1001004476_20190522_165641_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.5863647  -0.1217017  -0.13931066 ... -0.37126416 -0.1570488
 -0.34709537]"
RID_1001000984_20190802_161342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.5344988   0.06823522 -0.2155546  ... -0.22513239 -0.10059492
 -0.23366582]"
RID_1001002226_20190306_165331_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.7151166   0.10084582 -0.17828174 ... -0.2868383  -0.22620003
 -0.2797244 ]"
RID_1001005811_20190910_165757_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.5448627   0.03062848 -0.1519399  ... -0.28682378 -0.075338
 -0.16981706]"
RID_1001004517_20190910_153005_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.45494813  0.15645725 -0.1138923  ... -0.4175952  -0.09862664
 -0.45986742]"
RID_1001005301_20190722_160403_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.478844    0.02986403 -0.13326338 ... -0.22783853 -0.07989595
  0.08556736]"
RID_1001000015_20180514_125900_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.3221084  -0.14301321 -0.11331502 ... -0.6059473  -0.14951192
 -0.20441356]"
RID_1001006953_20171103_162330_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.5626532   0.1969767  -0.1696194  ... -0.24089842 -0.00501206
 -0.08778491]"
RID_1001004902_20180926_162921_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.559005    0.17205983 -0.18603304 ... -0.5163642  -0.22923367
 -0.24399969]"
RID_1001000745_20191218_134307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.57027733  0.06747622 -0.18143065 ... -0.2856526  -0.1539071
 -0.18383048]"
RID_1001000015_20180514_125900_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.3543983   0.05322362 -0.08886153 ... -0.45674124 -0.05700867
 -0.30155388]"
RID_1001007923_20180417_162800_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.62656313  0.08353672 -0.16702124 ... -0.29439288 -0.10106608
 -0.2811304 ]"
RID_1001000008_20171114_161349_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.64935976  0.20140007 -0.088682   ... -0.6334394  -0.07526069
 -0.60288775]"
RID_1001000483_20181005_151931_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.55849344  0.03855532 -0.15587024 ... -0.43065426 -0.16661657
 -0.3321995 ]"
RID_1001001069_20181031_161831_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.66372406  0.31124887 -0.1355448  ... -0.55661273 -0.1105153
 -0.4314173 ]"
RID_1001005372_20190726_163812_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.65134835  0.12031915 -0.1615104  ... -0.4322865  -0.20403033
 -0.3021518 ]"
RID_1001007670_20190709_154342_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.510904    0.01095848 -0.16681221 ... -0.21856283  0.00300359
 -0.32086   ]"
RID_1001000015_20180514_125900_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.4655563  -0.1066854  -0.13624956 ... -0.48090684 -0.15919545
 -0.42684942]"
RID_1001000147_20190925_154428_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.638224   -0.02219008 -0.14111456 ... -0.5079011  -0.17357665
 -0.60798395]"
RID_1001007680_20190306_151718_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.6794906   0.07042745 -0.20444642 ... -0.35376045 -0.20708662
 -0.31064716]"
RID_1001001130_20180522_154512_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.65770525  0.12015238 -0.13160904 ... -0.36142457 -0.14389583
 -0.4597298 ]"
RID_1001005372_20190726_163812_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.6620248   0.22787532 -0.16167508 ... -0.4005804  -0.06407876
 -0.32663226]"
RID_1001001106_20190814_165605_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.573903    0.00066164 -0.15371843 ... -0.36654222 -0.1072226
 -0.42617175]"
RID_1001005811_20190910_165757_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.6551625   0.2701197  -0.10981751 ... -0.34683368 -0.22189306
 -0.42745027]"
RID_1001000342_20181203_154641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.4838782   0.14151204 -0.17357947 ... -0.48004165 -0.14755556
 -0.37728757]"
RID_1001007672_20181010_153529_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.5317521  -0.05712314 -0.15854652 ... -0.33274713 -0.11602251
 -0.4828156 ]"
RID_1001006239_20180112_160851_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.43159413 -0.01546286 -0.16255532 ... -0.31481853 -0.10037149
 -0.05183012]"
RID_1001007923_20180417_162800_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.57284445  0.08552254 -0.15857486 ... -0.222211   -0.08587532
 -0.2689667 ]"
RID_1001007670_20190709_154342_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.60902566  0.21710502 -0.18585342 ... -0.42686808 -0.13952099
 -0.43717453]"
RID_1001000403_20180410_170435_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.5611941   0.07715653 -0.13254078 ... -0.41969877 -0.19169466
 -0.72242075]"
RID_1001001026_20180709_154750_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.578678    0.08014528 -0.10941228 ... -0.40200636 -0.18266931
 -0.2570685 ]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.69316465  0.15586631 -0.16533051 ... -0.5057457  -0.15879308
 -0.46899056]"
RID_1001003633_20171204_155616_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6019945   0.13898604 -0.23878455 ... -0.45516977 -0.01673712
 -0.21381322]"
RID_1001000457_20190820_154607_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5386553   0.22171149 -0.12885654 ... -0.44010076  0.03976886
 -0.03937683]"
RID_1001005372_20190726_163812_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.6832089   0.15757664 -0.16034612 ... -0.4395138  -0.2220283
 -0.36957017]"
RID_1001002226_20190306_165331_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.69153404  0.09969848 -0.23839846 ... -0.26887098 -0.10856605
 -0.01709752]"
RID_1001001026_20180709_154750_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.5544872  -0.0488435  -0.1045839  ... -0.35623252 -0.1635297
 -0.17000806]"
RID_1001000745_20191218_134307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.6880504   0.09346917 -0.12260915 ... -0.33126363 -0.10692576
 -0.39928603]"
RID_1001004517_20190910_153005_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.4676809   0.16723943 -0.11085077 ... -0.31929627 -0.27716208
 -0.67312276]"
RID_1001001026_20180709_154750_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6193242   0.05047481 -0.16836306 ... -0.4921916  -0.19893016
 -0.55479753]"
RID_1001001069_20181031_161831_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.50734216 -0.06890228 -0.10171892 ... -0.30481303 -0.0759208
 -0.060325  ]"
RID_1001001046_20181128_132405_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.6003677   0.11226948 -0.11918119 ... -0.52007556 -0.07024153
 -0.46319264]"
RID_1001000466_20190716_152500_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.47747222 -0.17277375 -0.05751179 ... -0.3214001  -0.20486946
 -0.81911665]"
RID_1001000689_20190917_151025_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.44006488 -0.10512425 -0.11168738 ... -0.30347365 -0.13742633
 -0.14299482]"
RID_1001007680_20190306_151718_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.47978544 -0.04730686 -0.14165694 ... -0.34794322 -0.07902469
 -0.30203596]"
RID_1001000378_20180808_153732_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.5806278  -0.08487283 -0.10481805 ... -0.35319364 -0.29619694
 -0.33595818]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.75797004  0.00375395 -0.20278761 ... -0.5217427  -0.20031439
 -0.49224278]"
RID_1001000646_20180517_165451_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.4340798   0.24015367 -0.04636925 ... -0.38334066 -0.3252732
 -0.18637826]"
RID_1001007670_20190709_154342_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 5.1464552e-01 -9.2016630e-02 -2.0159584e-01 ... -2.2101308e-01
 -4.5989628e-04 -1.8536262e-01]"
RID_1001001026_20180709_154750_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.5618615   0.10936105 -0.09863082 ... -0.4015839  -0.11919103
 -0.5479134 ]"
RID_1001001188_20180226_141751_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5504257  -0.17631252 -0.15498114 ... -0.48319992 -0.23562764
 -0.3377802 ]"
RID_1001007670_20190709_154342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.62619     0.19027066 -0.16437353 ... -0.46703818 -0.12519439
 -0.35168913]"
RID_1001000585_20190521_164622_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.5546817  -0.12053744 -0.13525862 ... -0.35611066 -0.09328847
 -0.3465894 ]"
RID_1001005811_20190910_165757_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.6389284   0.3330124  -0.12638576 ... -0.23945211 -0.17659901
 -0.41967303]"
RID_1001000457_20190820_154607_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.6075241   0.22084911 -0.14305186 ... -0.40161297 -0.07356534
 -0.13554108]"
RID_1001000403_20180410_170435_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.53252107  0.09280773 -0.14253762 ... -0.38955745 -0.2369715
 -0.57263416]"
